Player,PTS,AST,REB,STL,BLK
D'Angelo Russell,14.578000000000017,4.396999999999998,3.0020000000000038,0.9909999999999995,0.2139999999999997
Emmanuel Mudiay,7.831999999999998,2.4999999999999956,2.3680000000000034,0.4719999999999997,0.21199999999999963
Ish Smith,6.491999999999997,3.7370000000000045,2.4429999999999983,0.7880000000000006,0.3819999999999994
Gary Harris,6.209999999999997,1.1250000000000016,2.123,1.1700000000000004,0.4089999999999999
Mirza Teletovic,6.399999999999988,0.7000000000000013,2.300000000000004,0.19999999999999962,0.19999999999999962
George Hill,5.943,1.7520000000000002,1.624000000000001,0.7140000000000009,0.2710000000000004
Julius Randle,16.29699999999998,3.4870000000000037,8.568999999999992,0.5330000000000001,0.3260000000000003
Shabazz Muhammad,10.5,0.600000000000001,3.300000000000006,0.3000000000000005,0.09999999999999981
Myles Turner,16.700999999999993,1.8629999999999984,6.796000000000005,0.5170000000000001,1.6870000000000005
Allen Crabbe,12.159000000000022,1.4739999999999978,3.8980000000000037,0.604000000000001,0.41199999999999987
Ricky Rubio,9.797000000000015,6.562999999999993,3.4700000000000055,1.4740000000000018,0.10299999999999981
Nikola Jokic,28.444999999999997,8.210000000000003,13.010000000000005,1.366000000000001,0.765000000000001
Patrick Beverley,8.253000000000009,4.851,3.7440000000000033,1.0190000000000006,0.731000000000001
Raymond Felton,3.228999999999995,0.9029999999999996,0.9929999999999997,0.7989999999999992,0.18999999999999986
Doug McDermott,5.729999999999999,0.968999999999999,1.0910000000000015,0.2850000000000003,0.02500000000000001
Aaron Gordon,14.354999999999992,4.001999999999997,7.338999999999998,0.7919999999999989,0.616000000000001
Jeremy Lamb,14.219999999999988,2.1339999999999986,5.056000000000003,0.9649999999999987,0.39999999999999925
Stanley Johnson,5.390999999999992,1.4619999999999995,2.8600000000000008,0.9050000000000007,0.2660000000000002
Joffrey Lauvergne,5.39999999999999,1.0,3.600000000000003,0.39999999999999925,0.09999999999999981
Langston Galloway,9.627999999999984,1.4199999999999995,2.252000000000001,0.6570000000000009,0.17099999999999974
Jose Calderon,6.8740000000000085,3.682000000000002,2.781999999999997,0.768,0.1219999999999998
E'Twaun Moore,9.154999999999989,1.5860000000000016,2.336000000000001,0.6370000000000011,0.20799999999999977
Frank Kaminsky,8.578000000000007,1.4560000000000002,4.236000000000003,0.5830000000000002,0.5280000000000002
JaMychal Green,4.550000000000001,0.4819999999999994,2.876000000000002,0.05400000000000001,0.20699999999999963
Garrett Temple,6.164000000000002,1.4609999999999999,2.550000000000003,0.7670000000000006,0.37999999999999934
Bobby Portis,15.164999999999997,1.0899999999999999,10.566999999999991,0.4959999999999999,0.25199999999999967
Willie Cauley-Stein,4.010000000000001,0.6390000000000003,3.528999999999997,0.4019999999999997,0.7340000000000007
